id,transaction_id,booking_id,user_id,journey_id,amount,currency,status,payment_method,payment_gateway,failure_reason,gateway_response,created_at,updated_at,completed_at,expires_at,version
564,TXN1767167685516BV7FZJV,BKG-20251231-J17VN06Z,390,564,861,INR,REFUNDED,UPI,Razorpay,,,2026-01-17T02:02:40.191Z,2026-01-17T02:02:44.191Z,2026-01-17T02:03:09.191Z,,0
565,TXN1767167685516TJWE802,BKG-20251231-4KVZRWO0,671,565,1781,INR,SUCCESS,CREDIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685516TJWE802"",""bank_ref"":""jqtjdvhlm3""}",2026-01-01T04:36:22.505Z,2026-01-01T04:36:26.505Z,2026-01-01T04:36:51.505Z,,0
566,TXN1767167685516Z420JUL,BKG-20251231-2JNUAUXY,909,566,1617,INR,REFUNDED,WALLET,PayU,,,2025-12-10T00:16:53.840Z,2025-12-10T00:16:57.840Z,2025-12-10T00:17:22.840Z,,0
567,TXN1767167685516770V1ND,BKG-20251231-BJCK0Q7T,462,567,4702,INR,SUCCESS,DEBIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685516770V1ND"",""bank_ref"":""gacxs30mfta""}",2026-01-07T08:19:11.739Z,2026-01-07T08:19:15.739Z,2026-01-07T08:19:40.739Z,,0
568,TXN1767167685516EHVL5VM,BKG-20251231-9DHT1LHS,268,568,3572,INR,REFUNDED,UPI,GooglePay,,,2025-11-23T15:31:16.646Z,2025-11-23T15:31:20.646Z,2025-11-23T15:31:45.646Z,,0
569,TXN1767167685516GTQYWCN,BKG-20251231-SKPOO988,423,569,4365,INR,SUCCESS,DEBIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685516GTQYWCN"",""bank_ref"":""331kvtxvuqd""}",2025-12-01T13:55:14.812Z,2025-12-01T13:55:18.812Z,2025-12-01T13:55:43.812Z,,0
570,TXN1767167685516HSX80OX,BKG-20251231-W1RXQDF7,468,570,933,INR,PENDING,DEBIT_CARD,CCAvenue,,,2025-12-01T10:50:24.990Z,2025-12-01T10:50:28.990Z,,2025-12-01T10:54:23.990Z,0
571,TXN1767167685516PA3T7K7,BKG-20251231-XV32IWJ8,881,571,3893,INR,REFUNDED,NET_BANKING,Paytm,,,2025-12-10T07:01:09.625Z,2025-12-10T07:01:13.625Z,2025-12-10T07:01:38.625Z,,0
572,TXN1767167685516BLOQ1MO,BKG-20251231-U7DY972E,87,572,2014,INR,PENDING,UPI,Paytm,,,2025-12-12T21:53:41.547Z,2025-12-12T21:53:45.547Z,,2025-12-12T21:57:40.547Z,0
573,TXN1767167685516M3Y48GW,BKG-20251231-MT1PHFPP,212,573,747,INR,PENDING,WALLET,PayU,,,2026-01-14T03:06:16.891Z,2026-01-14T03:06:20.891Z,,2026-01-14T03:10:15.891Z,0
574,TXN1767167685516GFQL09Q,BKG-20251231-W6LKAW3C,789,574,673,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685516GFQL09Q"",""bank_ref"":""431fotf3q87""}",2026-01-04T01:27:59.672Z,2026-01-04T01:28:03.672Z,2026-01-04T01:28:28.672Z,,0
575,TXN1767167685516LWIXRKO,BKG-20251231-Q9FHIUR5,13,575,1774,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685516LWIXRKO"",""bank_ref"":""2eebfr0np9r""}",2026-01-02T13:32:20.358Z,2026-01-02T13:32:24.358Z,2026-01-02T13:32:49.358Z,,0
576,TXN1767167685516LI487D6,BKG-20251231-J6NWBH26,820,576,585,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685516LI487D6"",""bank_ref"":""0wxh6ajfrue""}",2026-01-05T23:50:36.196Z,2026-01-05T23:50:40.196Z,2026-01-05T23:51:05.196Z,,0
577,TXN1767167685517VI1BM0N,BKG-20251231-U8W6VFBC,388,577,3462,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685517VI1BM0N"",""bank_ref"":""4wtt2gxxdw6""}",2025-11-28T08:34:24.101Z,2025-11-28T08:34:28.101Z,2025-11-28T08:34:53.101Z,,0
578,TXN1767167685517CSB8GXM,BKG-20251231-RWPK8T1M,127,578,4640,INR,PENDING,DEBIT_CARD,Razorpay,,,2025-12-23T00:21:12.031Z,2025-12-23T00:21:16.031Z,,2025-12-23T00:25:11.031Z,0
579,TXN1767167685517A7QJBN6,BKG-20251231-0HNHO1Y9,340,579,3168,INR,SUCCESS,CREDIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685517A7QJBN6"",""bank_ref"":""5cy3wv0gzjh""}",2025-12-20T23:55:49.840Z,2025-12-20T23:55:53.840Z,2025-12-20T23:56:18.840Z,,0
580,TXN17671676855173OOOKY6,BKG-20251231-R1KLNPSS,685,580,2066,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855173OOOKY6"",""bank_ref"":""36tc60q0c71""}",2025-11-30T12:56:46.812Z,2025-11-30T12:56:50.812Z,2025-11-30T12:57:15.812Z,,0
581,TXN17671676855171DJURD6,BKG-20251231-TXI4TWMN,101,581,2623,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855171DJURD6"",""bank_ref"":""bghxlztppde""}",2025-12-29T15:53:52.988Z,2025-12-29T15:53:56.988Z,2025-12-29T15:54:21.988Z,,0
582,TXN1767167685517WX1ZLO0,BKG-20251231-SUNRTK6K,214,582,3753,INR,INITIATED,DEBIT_CARD,PhonePe,,,2025-12-09T14:07:27.849Z,2025-12-09T14:07:31.849Z,,2025-12-09T14:11:26.849Z,0
583,TXN1767167685517YJPD4F2,BKG-20251231-Y4ZJDIS2,164,583,1032,INR,SUCCESS,DEBIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685517YJPD4F2"",""bank_ref"":""3rrje08v36i""}",2025-12-08T23:29:15.078Z,2025-12-08T23:29:19.078Z,2025-12-08T23:29:44.078Z,,0
584,TXN17671676855173LWHOCW,BKG-20251231-RCCXODZD,846,584,3648,INR,INITIATED,DEBIT_CARD,CCAvenue,,,2025-12-09T17:24:07.647Z,2025-12-09T17:24:11.647Z,,2025-12-09T17:28:06.647Z,0
585,TXN17671676855173C3U8AQ,BKG-20251231-C59Q4YCG,185,585,523,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN17671676855173C3U8AQ"",""bank_ref"":""yhqkfnuo4fd""}",2026-01-04T07:23:12.276Z,2026-01-04T07:23:16.276Z,2026-01-04T07:23:41.276Z,,0
586,TXN17671676855175Y6OF2O,BKG-20251231-H94BAD4Q,201,586,1930,INR,SUCCESS,WALLET,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855175Y6OF2O"",""bank_ref"":""ewffdhtanm6""}",2025-11-30T05:11:50.478Z,2025-11-30T05:11:54.478Z,2025-11-30T05:12:19.478Z,,0
587,TXN1767167685517E3VVC76,BKG-20251231-V19MNH1J,691,587,1106,INR,PENDING,NET_BANKING,CCAvenue,,,2025-12-06T15:10:02.339Z,2025-12-06T15:10:06.339Z,,2025-12-06T15:14:01.339Z,0
588,TXN1767167685517XPATVEO,BKG-20251231-8XE4CAG9,666,588,1029,INR,PENDING,UPI,GooglePay,,,2026-01-17T13:50:13.680Z,2026-01-17T13:50:17.680Z,,2026-01-17T13:54:12.680Z,0
589,TXN1767167685517HFU185R,BKG-20251231-0PBT6U8L,31,589,4995,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685517HFU185R"",""bank_ref"":""ggbc1kzkwe""}",2025-12-28T10:49:04.346Z,2025-12-28T10:49:08.346Z,2025-12-28T10:49:33.346Z,,0
590,TXN176716768551761HIXRR,BKG-20251231-LZTAHCD8,394,590,1350,INR,REFUNDED,UPI,PayU,,,2026-01-16T19:55:53.514Z,2026-01-16T19:55:57.514Z,2026-01-16T19:56:22.514Z,,0
591,TXN1767167685517YD8JC84,BKG-20251231-XCTS6122,296,591,2736,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685517YD8JC84"",""bank_ref"":""qdrxmdan7b""}",2025-12-25T23:47:32.298Z,2025-12-25T23:47:36.298Z,2025-12-25T23:48:01.298Z,,0
592,TXN1767167685517DTRWG9H,BKG-20251231-7ZFLX88X,253,592,1349,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685517DTRWG9H"",""bank_ref"":""7muzwjlltt3""}",2025-12-25T12:45:08.463Z,2025-12-25T12:45:12.463Z,2025-12-25T12:45:37.463Z,,0
593,TXN17671676855172AUW96E,BKG-20251231-PIVZII43,26,593,3855,INR,SUCCESS,WALLET,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855172AUW96E"",""bank_ref"":""1hlczvas4tg""}",2025-11-25T08:00:50.860Z,2025-11-25T08:00:54.860Z,2025-11-25T08:01:19.860Z,,0
594,TXN1767167685517CXK1S93,BKG-20251231-ZXGBY3OR,220,594,1699,INR,REFUNDED,UPI,Razorpay,,,2026-01-01T09:23:32.344Z,2026-01-01T09:23:36.344Z,2026-01-01T09:24:01.344Z,,0
595,TXN1767167685517EY4QHNO,BKG-20251231-MBXKI9C6,962,595,4612,INR,REFUNDED,NET_BANKING,CCAvenue,,,2026-01-14T21:53:27.158Z,2026-01-14T21:53:31.158Z,2026-01-14T21:53:56.158Z,,0
596,TXN1767167685517IQFD680,BKG-20251231-HYLF7YI6,682,596,4310,INR,SUCCESS,WALLET,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685517IQFD680"",""bank_ref"":""9tk19rkpy5n""}",2025-12-13T02:47:18.899Z,2025-12-13T02:47:22.899Z,2025-12-13T02:47:47.899Z,,0
597,TXN1767167685517YJ95QVF,BKG-20251231-Y3LTHYU4,96,597,3360,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685517YJ95QVF"",""bank_ref"":""6skri5d0dw6""}",2026-01-13T05:12:33.150Z,2026-01-13T05:12:37.150Z,2026-01-13T05:13:02.150Z,,0
598,TXN1767167685517UVB5A3F,BKG-20251231-GKFIKRAV,878,598,2219,INR,REFUNDED,CREDIT_CARD,Paytm,,,2026-01-04T09:24:51.793Z,2026-01-04T09:24:55.793Z,2026-01-04T09:25:20.793Z,,0
599,TXN1767167685517ZA5BQ32,BKG-20251231-X3UD3SXT,520,599,2652,INR,PENDING,NET_BANKING,PayU,,,2026-01-01T22:38:52.959Z,2026-01-01T22:38:56.959Z,,2026-01-01T22:42:51.959Z,0
600,TXN1767167685517RF6O5XC,BKG-20251231-JANLCJOH,646,600,1304,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685517RF6O5XC"",""bank_ref"":""g1q86xo3p1h""}",2026-01-03T23:16:29.504Z,2026-01-03T23:16:33.504Z,2026-01-03T23:16:58.504Z,,0
601,TXN1767167685517FIVUR4X,BKG-20251231-M6MSI0HT,522,601,1863,INR,REFUNDED,NET_BANKING,Razorpay,,,2025-12-09T02:23:38.756Z,2025-12-09T02:23:42.756Z,2025-12-09T02:24:07.756Z,,0
602,TXN176716768551722IQH8U,BKG-20251231-DTV6VEFL,838,602,581,INR,REFUNDED,UPI,Paytm,,,2025-12-01T02:10:27.623Z,2025-12-01T02:10:31.623Z,2025-12-01T02:10:56.623Z,,0
603,TXN1767167685517LJ4SJSD,BKG-20251231-EWQ92ZV4,382,603,1836,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685517LJ4SJSD"",""bank_ref"":""c3yawy4srb""}",2026-01-11T18:48:51.861Z,2026-01-11T18:48:55.861Z,2026-01-11T18:49:20.861Z,,0
604,TXN1767167685517A03RYZ0,BKG-20251231-FMJEF9UE,355,604,4364,INR,SUCCESS,WALLET,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685517A03RYZ0"",""bank_ref"":""vncvrajsel""}",2025-11-26T10:33:33.846Z,2025-11-26T10:33:37.846Z,2025-11-26T10:34:02.846Z,,0
605,TXN1767167685517CTPQ94L,BKG-20251231-QOKUESHP,454,605,1567,INR,PENDING,NET_BANKING,GooglePay,,,2025-11-24T11:01:58.442Z,2025-11-24T11:02:02.442Z,,2025-11-24T11:05:57.442Z,0
606,TXN1767167685517XEJU219,BKG-20251231-C8ANSZGA,527,606,3251,INR,SUCCESS,DEBIT_CARD,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685517XEJU219"",""bank_ref"":""ham9bf8l65u""}",2025-12-14T20:30:20.206Z,2025-12-14T20:30:24.206Z,2025-12-14T20:30:49.206Z,,0
607,TXN1767167685517N3DG1ZX,BKG-20251231-4Z5QE1V0,46,607,4938,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685517N3DG1ZX"",""bank_ref"":""gtkpdlpcfc""}",2026-01-19T06:23:29.149Z,2026-01-19T06:23:33.149Z,2026-01-19T06:23:58.149Z,,0
608,TXN1767167685517BXSNT50,BKG-20251231-F4RQEJ2Q,166,608,2009,INR,REFUNDED,UPI,Paytm,,,2026-01-18T22:56:33.912Z,2026-01-18T22:56:37.912Z,2026-01-18T22:57:02.912Z,,0
609,TXN1767167685517J8XMBJA,BKG-20251231-COQ25RIX,305,609,2276,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685517J8XMBJA"",""bank_ref"":""nvg309tsceh""}",2025-12-10T09:03:35.659Z,2025-12-10T09:03:39.659Z,2025-12-10T09:04:04.659Z,,0
610,TXN17671676855170C31SMX,BKG-20251231-519ABRJD,299,610,4347,INR,SUCCESS,CREDIT_CARD,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855170C31SMX"",""bank_ref"":""jt1m49by7""}",2025-12-12T17:51:29.287Z,2025-12-12T17:51:33.287Z,2025-12-12T17:51:58.287Z,,0
611,TXN1767167685518X1BDZ6O,BKG-20251231-DO8DSJ6K,724,611,2267,INR,PENDING,UPI,Paytm,,,2025-12-01T17:23:21.245Z,2025-12-01T17:23:25.245Z,,2025-12-01T17:27:20.245Z,0
612,TXN1767167685518W9UXPQW,BKG-20251231-7D4EYIR2,697,612,4901,INR,SUCCESS,WALLET,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685518W9UXPQW"",""bank_ref"":""an4u6y1d5ep""}",2025-12-04T02:13:39.192Z,2025-12-04T02:13:43.192Z,2025-12-04T02:14:08.192Z,,0
613,TXN17671676855187XCDZKD,BKG-20251231-EYKXIZ19,401,613,1754,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN17671676855187XCDZKD"",""bank_ref"":""og9356xlvuq""}",2025-12-23T02:19:44.443Z,2025-12-23T02:19:48.443Z,2025-12-23T02:20:13.443Z,,0
614,TXN17671676855181LCPYNG,BKG-20251231-JYKUOBRO,370,614,3786,INR,PENDING,UPI,Razorpay,,,2025-12-05T16:31:36.960Z,2025-12-05T16:31:40.960Z,,2025-12-05T16:35:35.960Z,0
615,TXN1767167685518SBD6UC9,BKG-20251231-MR1LM4FW,560,615,4235,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685518SBD6UC9"",""bank_ref"":""rfjrh26iky""}",2025-12-09T18:39:15.369Z,2025-12-09T18:39:19.369Z,2025-12-09T18:39:44.369Z,,0
616,TXN1767167685518EGVHLY0,BKG-20251231-J11WMSL9,100,616,3436,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685518EGVHLY0"",""bank_ref"":""5if35ynko2b""}",2025-12-07T00:06:41.654Z,2025-12-07T00:06:45.654Z,2025-12-07T00:07:10.654Z,,0
617,TXN1767167685518QYNFA1P,BKG-20251231-FYDBVF3T,718,617,2907,INR,PENDING,DEBIT_CARD,GooglePay,,,2025-12-24T19:13:35.660Z,2025-12-24T19:13:39.660Z,,2025-12-24T19:17:34.660Z,0
618,TXN17671676855186112TJ8,BKG-20251231-QC4FH8FK,141,618,4410,INR,SUCCESS,WALLET,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855186112TJ8"",""bank_ref"":""lu1zzdl7zv""}",2025-12-29T07:51:59.813Z,2025-12-29T07:52:03.813Z,2025-12-29T07:52:28.813Z,,0
619,TXN1767167685518LQGFT9I,BKG-20251231-NQD5IUIG,492,619,2696,INR,REFUNDED,UPI,CCAvenue,,,2026-01-10T17:44:47.972Z,2026-01-10T17:44:51.972Z,2026-01-10T17:45:16.972Z,,0
620,TXN17671676855182WXUZY3,BKG-20251231-ZJQ5NP6V,859,620,3100,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN17671676855182WXUZY3"",""bank_ref"":""843sozd2icl""}",2025-12-31T20:09:41.915Z,2025-12-31T20:09:45.915Z,2025-12-31T20:10:10.915Z,,0
621,TXN1767167685518P9Z6VNI,BKG-20251231-4J7JQCB0,424,621,2429,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685518P9Z6VNI"",""bank_ref"":""lbqkcriwd5g""}",2025-12-10T00:18:06.458Z,2025-12-10T00:18:10.458Z,2025-12-10T00:18:35.458Z,,0
622,TXN1767167685518BW028U6,BKG-20251231-UKCFJQAH,711,622,1986,INR,SUCCESS,UPI,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685518BW028U6"",""bank_ref"":""x0wchdih3f""}",2025-12-23T17:51:34.620Z,2025-12-23T17:51:38.620Z,2025-12-23T17:52:03.620Z,,0
623,TXN1767167685518YYQMPVX,BKG-20251231-YLZ6HKM8,785,623,2846,INR,PENDING,UPI,PhonePe,,,2025-12-04T03:50:28.365Z,2025-12-04T03:50:32.365Z,,2025-12-04T03:54:27.365Z,0
624,TXN17671676855188UOBMLW,BKG-20251231-6L8EHI8R,553,624,2193,INR,SUCCESS,WALLET,PayU,,"{""status"":""success"",""txn_id"":""TXN17671676855188UOBMLW"",""bank_ref"":""cb14bythhb9""}",2026-01-14T18:06:13.142Z,2026-01-14T18:06:17.142Z,2026-01-14T18:06:42.142Z,,0
625,TXN17671676855184ZG4DSG,BKG-20251231-OVS4C97S,543,625,1044,INR,PENDING,DEBIT_CARD,PayU,,,2025-11-29T09:57:49.735Z,2025-11-29T09:57:53.735Z,,2025-11-29T10:01:48.735Z,0
626,TXN1767167685518IBSZWLU,BKG-20251231-RPADZD31,847,626,2938,INR,SUCCESS,UPI,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685518IBSZWLU"",""bank_ref"":""whm4gax0har""}",2026-01-01T09:24:11.736Z,2026-01-01T09:24:15.736Z,2026-01-01T09:24:40.736Z,,0
627,TXN1767167685518XL4U0QY,BKG-20251231-QVWR97Q4,688,627,4335,INR,SUCCESS,UPI,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685518XL4U0QY"",""bank_ref"":""ecv78e2ddq6""}",2025-12-22T19:46:22.542Z,2025-12-22T19:46:26.542Z,2025-12-22T19:46:51.542Z,,0
628,TXN176716768551810VLPVE,BKG-20251231-3E94C8EH,252,628,1917,INR,PENDING,WALLET,Razorpay,,,2025-12-12T11:32:44.800Z,2025-12-12T11:32:48.800Z,,2025-12-12T11:36:43.800Z,0
629,TXN1767167685518OKBHRU9,BKG-20251231-BFYYSUSJ,416,629,732,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685518OKBHRU9"",""bank_ref"":""bkfwg7irdju""}",2025-12-16T19:38:00.018Z,2025-12-16T19:38:04.018Z,2025-12-16T19:38:29.018Z,,0
630,TXN176716768551819EC8OU,BKG-20251231-N4P5YGZV,434,630,3677,INR,PENDING,UPI,Razorpay,,,2025-12-12T08:35:04.855Z,2025-12-12T08:35:08.855Z,,2025-12-12T08:39:03.855Z,0
631,TXN1767167685518RRYUY1T,BKG-20251231-F4Q56Z3R,889,631,1632,INR,PENDING,CREDIT_CARD,Paytm,,,2025-12-12T14:40:27.212Z,2025-12-12T14:40:31.212Z,,2025-12-12T14:44:26.212Z,0
632,TXN17671676855181Y7QDY1,BKG-20251231-NT3RAYAU,306,632,1308,INR,SUCCESS,NET_BANKING,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN17671676855181Y7QDY1"",""bank_ref"":""gp6mwdc3td7""}",2026-01-04T11:49:25.608Z,2026-01-04T11:49:29.608Z,2026-01-04T11:49:54.608Z,,0
633,TXN1767167685518FBMOK1C,BKG-20251231-LG5PYPOY,159,633,1580,INR,PENDING,NET_BANKING,PhonePe,,,2026-01-15T21:23:35.971Z,2026-01-15T21:23:39.971Z,,2026-01-15T21:27:34.971Z,0
634,TXN17671676855186NCPP7X,BKG-20251231-YBA2URIR,711,634,4564,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855186NCPP7X"",""bank_ref"":""m9xcgylgu7o""}",2025-11-22T06:50:53.499Z,2025-11-22T06:50:57.499Z,2025-11-22T06:51:22.499Z,,0
635,TXN1767167685518I3341AN,BKG-20251231-875PXD4T,152,635,3376,INR,PENDING,NET_BANKING,PhonePe,,,2025-12-16T21:07:51.866Z,2025-12-16T21:07:55.866Z,,2025-12-16T21:11:50.866Z,0
636,TXN17671676855185KVZKHY,BKG-20251231-5QJK1IL5,193,636,2119,INR,SUCCESS,DEBIT_CARD,Paytm,,"{""status"":""success"",""txn_id"":""TXN17671676855185KVZKHY"",""bank_ref"":""iou58pry0x""}",2025-12-20T12:08:34.057Z,2025-12-20T12:08:38.057Z,2025-12-20T12:09:03.057Z,,0
637,TXN17671676855180FUOUTH,BKG-20251231-DA2X864Z,265,637,4956,INR,REFUNDED,UPI,GooglePay,,,2025-12-31T05:03:09.110Z,2025-12-31T05:03:13.110Z,2025-12-31T05:03:38.110Z,,0
638,TXN1767167685518Q5LJC18,BKG-20251231-A9203426,735,638,3847,INR,SUCCESS,DEBIT_CARD,CCAvenue,,"{""status"":""success"",""txn_id"":""TXN1767167685518Q5LJC18"",""bank_ref"":""pm8w6rzlchk""}",2026-01-11T13:07:11.956Z,2026-01-11T13:07:15.956Z,2026-01-11T13:07:40.956Z,,0
639,TXN1767167685518M8PBI0N,BKG-20251231-OM8GI6LJ,116,639,2655,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685518M8PBI0N"",""bank_ref"":""g5jnmcxaxr""}",2025-12-29T08:19:10.760Z,2025-12-29T08:19:14.760Z,2025-12-29T08:19:39.760Z,,0
640,TXN1767167685518LS3W68Q,BKG-20251231-LYXAW13U,204,640,717,INR,PENDING,UPI,PhonePe,,,2025-12-09T20:54:10.081Z,2025-12-09T20:54:14.081Z,,2025-12-09T20:58:09.081Z,0
641,TXN17671676855185CTN144,BKG-20251231-O6MFV1WO,325,641,920,INR,INITIATED,UPI,GooglePay,,,2026-01-11T20:36:50.445Z,2026-01-11T20:36:54.445Z,,2026-01-11T20:40:49.445Z,0
642,TXN1767167685518GSJZS7G,BKG-20251231-TVHPUHVX,70,642,810,INR,SUCCESS,NET_BANKING,Paytm,,"{""status"":""success"",""txn_id"":""TXN1767167685518GSJZS7G"",""bank_ref"":""2595g1qll7r""}",2025-12-20T08:28:21.314Z,2025-12-20T08:28:25.314Z,2025-12-20T08:28:50.314Z,,0
643,TXN1767167685518G6B7PJE,BKG-20251231-9N2T19EP,226,643,3435,INR,SUCCESS,UPI,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685518G6B7PJE"",""bank_ref"":""aj2m7fay56f""}",2025-12-07T09:43:20.791Z,2025-12-07T09:43:24.791Z,2025-12-07T09:43:49.791Z,,0
644,TXN1767167685518SLYNPEU,BKG-20251231-P4RXO2MQ,770,644,528,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685518SLYNPEU"",""bank_ref"":""7vfmjq6v4mh""}",2026-01-22T07:43:12.243Z,2026-01-22T07:43:16.243Z,2026-01-22T07:43:41.243Z,,0
645,TXN1767167685519CDM69PP,BKG-20251231-9Y8YJHMH,714,645,3679,INR,PENDING,DEBIT_CARD,CCAvenue,,,2025-12-21T23:55:40.001Z,2025-12-21T23:55:44.001Z,,2025-12-21T23:59:39.001Z,0
646,TXN176716768551955WXSLG,BKG-20251231-VVQ87WCP,636,646,3428,INR,PENDING,NET_BANKING,PayU,,,2026-01-07T11:24:48.061Z,2026-01-07T11:24:52.061Z,,2026-01-07T11:28:47.061Z,0
647,TXN1767167685519POJP178,BKG-20251231-YOO6YNIG,888,647,4785,INR,SUCCESS,UPI,GooglePay,,"{""status"":""success"",""txn_id"":""TXN1767167685519POJP178"",""bank_ref"":""z4thk4g3bv""}",2026-01-07T07:57:16.003Z,2026-01-07T07:57:20.003Z,2026-01-07T07:57:45.003Z,,0
648,TXN17671676855197FIIF14,BKG-20251231-B7MS0U62,431,648,981,INR,SUCCESS,DEBIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN17671676855197FIIF14"",""bank_ref"":""zp5cjxqok3a""}",2026-01-04T15:29:53.170Z,2026-01-04T15:29:57.170Z,2026-01-04T15:30:22.170Z,,0
649,TXN1767167685519S0RQHCW,BKG-20251231-5SW1TJ3T,104,649,2129,INR,REFUNDED,UPI,Paytm,,,2025-12-23T13:57:56.103Z,2025-12-23T13:58:00.103Z,2025-12-23T13:58:25.103Z,,0
650,TXN1767167685519UYM8C1U,BKG-20251231-IMO2T9PI,733,650,4169,INR,REFUNDED,UPI,PayU,,,2025-12-18T13:59:22.647Z,2025-12-18T13:59:26.647Z,2025-12-18T13:59:51.647Z,,0
651,TXN1767167685519MUP8T6D,BKG-20251231-MFV87GSU,514,651,2540,INR,SUCCESS,DEBIT_CARD,PhonePe,,"{""status"":""success"",""txn_id"":""TXN1767167685519MUP8T6D"",""bank_ref"":""wyqaugcyqpe""}",2025-12-09T12:25:29.317Z,2025-12-09T12:25:33.317Z,2025-12-09T12:25:58.317Z,,0
652,TXN17671676855192DBDZOW,BKG-20251231-G89DIA55,279,652,3404,INR,REFUNDED,DEBIT_CARD,GooglePay,,,2026-01-09T07:16:20.403Z,2026-01-09T07:16:24.403Z,2026-01-09T07:16:49.403Z,,0
653,TXN1767167685519UD86AOL,BKG-20251231-GMUOMNQB,849,653,4727,INR,SUCCESS,NET_BANKING,Razorpay,,"{""status"":""success"",""txn_id"":""TXN1767167685519UD86AOL"",""bank_ref"":""j14gop4zrok""}",2025-12-28T03:36:14.810Z,2025-12-28T03:36:18.810Z,2025-12-28T03:36:43.810Z,,0
654,TXN1767167685519K09FTUX,BKG-20251231-I1N8EUCK,292,654,1942,INR,REFUNDED,UPI,PayU,,,2025-12-03T18:35:18.578Z,2025-12-03T18:35:22.578Z,2025-12-03T18:35:47.578Z,,0
655,TXN17671676855192OIDP3B,BKG-20251231-XHWIBQTW,267,655,1010,INR,SUCCESS,WALLET,GooglePay,,"{""status"":""success"",""txn_id"":""TXN17671676855192OIDP3B"",""bank_ref"":""i65r25t2tq""}",2025-12-10T22:40:36.794Z,2025-12-10T22:40:40.794Z,2025-12-10T22:41:05.794Z,,0
656,TXN1767167685519J7J5PC1,BKG-20251231-27NAWZWS,688,656,1098,INR,SUCCESS,CREDIT_CARD,PayU,,"{""status"":""success"",""txn_id"":""TXN1767167685519J7J5PC1"",""bank_ref"":""oeb2dntbcbm""}",2025-12-24T22:14:46.605Z,2025-12-24T22:14:50.605Z,2025-12-24T22:15:15.605Z,,0
