id,booking_id,user_id,source_station,destination_station,journey_date,status,journey_type,total_fare,total_travel_time_minutes,total_layover_minutes,created_at,confirmed_at,cancelled_at,version
626,BKG-20251231-RPADZD31,847,Chennai Central,Ahmedabad,2026-01-21,CONFIRMED,SINGLE_TRAIN,2938,608,0,2026-01-01T09:24:10.736Z,2026-01-01T09:28:08.086Z,,0
627,BKG-20251231-QVWR97Q4,688,Bangalore City,Agra Cantt,2025-12-28,CONFIRMED,SINGLE_TRAIN,4335,1369,0,2025-12-22T19:46:21.542Z,2025-12-22T19:50:28.068Z,,0
628,BKG-20251231-3E94C8EH,252,Amritsar,Pune Junction,2025-12-16,PAYMENT_PENDING,SINGLE_TRAIN,1917,1214,0,2025-12-12T11:32:43.800Z,,,0
629,BKG-20251231-BFYYSUSJ,416,Jaipur,Indore,2026-01-07,CONFIRMED,SINGLE_TRAIN,732,826,0,2025-12-16T19:37:59.018Z,2025-12-16T19:42:09.883Z,,0
630,BKG-20251231-N4P5YGZV,434,Jodhpur,Nagpur,2026-01-01,PAYMENT_PENDING,SINGLE_TRAIN,3677,1325,0,2025-12-12T08:35:03.855Z,,,0
631,BKG-20251231-F4Q56Z3R,889,Jodhpur,Indore,2026-01-09,PAYMENT_PENDING,SINGLE_TRAIN,1632,1293,0,2025-12-12T14:40:26.212Z,,,0
632,BKG-20251231-NT3RAYAU,306,Indore,Udaipur City,2026-01-07,CONFIRMED,SINGLE_TRAIN,1308,457,0,2026-01-04T11:49:24.608Z,2026-01-04T11:58:54.399Z,,0
633,BKG-20251231-LG5PYPOY,159,Howrah,Ernakulam,2026-01-21,PAYMENT_PENDING,SINGLE_TRAIN,1580,389,0,2026-01-15T21:23:34.971Z,,,0
634,BKG-20251231-YBA2URIR,711,Ernakulam,New Delhi,2025-12-20,CONFIRMED,MULTI_TRAIN,4564,323,32,2025-11-22T06:50:52.499Z,2025-11-22T06:56:07.113Z,,0
635,BKG-20251231-875PXD4T,152,Ahmedabad,Hyderabad Deccan,2026-01-06,PAYMENT_PENDING,SINGLE_TRAIN,3376,269,0,2025-12-16T21:07:50.866Z,,,0
636,BKG-20251231-5QJK1IL5,193,Howrah,Amritsar,2025-12-29,CONFIRMED,SINGLE_TRAIN,2119,455,0,2025-12-20T12:08:33.057Z,2025-12-20T12:09:49.175Z,,0
637,BKG-20251231-DA2X864Z,265,Howrah,Bhopal Junction,2026-01-19,CANCELLED,SINGLE_TRAIN,4956,753,0,2025-12-31T05:03:08.110Z,,2025-12-31T06:04:42.063Z,0
638,BKG-20251231-A9203426,735,Mumbai CST,Bangalore City,2026-01-14,CONFIRMED,SINGLE_TRAIN,3847,1005,0,2026-01-11T13:07:10.956Z,2026-01-11T13:07:50.469Z,,0
639,BKG-20251231-OM8GI6LJ,116,Jaipur,Ernakulam,2026-01-05,CONFIRMED,SINGLE_TRAIN,2655,1273,0,2025-12-29T08:19:09.760Z,2025-12-29T08:23:11.423Z,,0
640,BKG-20251231-LYXAW13U,204,Jaipur,Hyderabad Deccan,2025-12-26,PAYMENT_PENDING,SINGLE_TRAIN,717,1067,0,2025-12-09T20:54:09.081Z,,,0
641,BKG-20251231-O6MFV1WO,325,Bhopal Junction,Vadodara,2026-01-24,SEATS_BLOCKED,MULTI_TRAIN,920,1101,174,2026-01-11T20:36:49.445Z,,,0
642,BKG-20251231-TVHPUHVX,70,Amritsar,Jaipur,2026-01-10,CONFIRMED,MULTI_TRAIN,810,765,95,2025-12-20T08:28:20.314Z,2025-12-20T08:34:41.766Z,,0
643,BKG-20251231-9N2T19EP,226,Agra Cantt,Gwalior,2025-12-17,CONFIRMED,SINGLE_TRAIN,3435,607,0,2025-12-07T09:43:19.791Z,2025-12-07T09:47:27.559Z,,0
644,BKG-20251231-P4RXO2MQ,770,Gwalior,Nagpur,2026-01-23,CONFIRMED,SINGLE_TRAIN,528,1080,0,2026-01-22T07:43:11.243Z,2026-01-22T07:49:53.133Z,,0
645,BKG-20251231-9Y8YJHMH,714,Mumbai Central,Ahmedabad,2026-01-12,PAYMENT_PENDING,SINGLE_TRAIN,3679,1152,0,2025-12-21T23:55:39.001Z,,,0
646,BKG-20251231-VVQ87WCP,636,Indore,Agra Cantt,2026-01-13,PAYMENT_PENDING,SINGLE_TRAIN,3428,1218,0,2026-01-07T11:24:47.061Z,,,0
647,BKG-20251231-YOO6YNIG,888,Hyderabad Deccan,Amritsar,2026-01-14,CONFIRMED,SINGLE_TRAIN,4785,531,0,2026-01-07T07:57:15.003Z,2026-01-07T08:06:45.563Z,,0
648,BKG-20251231-B7MS0U62,431,Vadodara,Trivandrum Central,2026-01-21,CONFIRMED,SINGLE_TRAIN,981,689,0,2026-01-04T15:29:52.170Z,2026-01-04T15:32:30.740Z,,0
649,BKG-20251231-5SW1TJ3T,104,Mumbai Central,Udaipur City,2026-01-03,CANCELLED,SINGLE_TRAIN,2129,1369,0,2025-12-23T13:57:55.103Z,,2025-12-24T13:08:04.233Z,0
650,BKG-20251231-IMO2T9PI,733,Amritsar,Ernakulam,2026-01-07,CANCELLED,SINGLE_TRAIN,4169,1436,0,2025-12-18T13:59:21.647Z,,2025-12-19T05:08:29.103Z,0
651,BKG-20251231-MFV87GSU,514,Mumbai CST,Mumbai Central,2025-12-19,CONFIRMED,SINGLE_TRAIN,2540,1294,0,2025-12-09T12:25:28.317Z,2025-12-09T12:27:28.679Z,,0
652,BKG-20251231-G89DIA55,279,Bhopal Junction,Mumbai Central,2026-01-25,CANCELLED,SINGLE_TRAIN,3404,683,0,2026-01-09T07:16:19.403Z,,2026-01-10T06:26:04.913Z,0
653,BKG-20251231-GMUOMNQB,849,Vadodara,Trivandrum Central,2025-12-29,CONFIRMED,SINGLE_TRAIN,4727,313,0,2025-12-28T03:36:13.810Z,2025-12-28T03:43:21.919Z,,0
654,BKG-20251231-I1N8EUCK,292,Bhopal Junction,Udaipur City,2025-12-17,CANCELLED,SINGLE_TRAIN,1942,966,0,2025-12-03T18:35:17.578Z,,2025-12-04T00:21:19.716Z,0
655,BKG-20251231-XHWIBQTW,267,Vadodara,Howrah,2025-12-27,CONFIRMED,SINGLE_TRAIN,1010,803,0,2025-12-10T22:40:35.794Z,2025-12-10T22:41:48.590Z,,0
656,BKG-20251231-27NAWZWS,688,Bhopal Junction,Mumbai CST,2026-01-22,CONFIRMED,SINGLE_TRAIN,1098,262,0,2025-12-24T22:14:45.605Z,2025-12-24T22:24:01.103Z,,0
657,BKG-20251231-A9Z5VS0I,716,Trivandrum Central,Hyderabad Deccan,2026-01-18,CONFIRMED,SINGLE_TRAIN,3822,959,0,2026-01-06T10:05:08.768Z,2026-01-06T10:08:57.358Z,,0
658,BKG-20251231-73XJIZE3,417,Agra Cantt,Hyderabad Deccan,2026-01-15,PAYMENT_FAILED,SINGLE_TRAIN,3487,320,0,2025-12-19T14:29:02.611Z,,,0
659,BKG-20251231-M12EFOW5,801,Jodhpur,Ernakulam,2025-12-28,PAYMENT_PENDING,SINGLE_TRAIN,638,1339,0,2025-12-03T01:36:51.504Z,,,0
660,BKG-20251231-HEO4FJX0,527,Bhopal Junction,Ernakulam,2026-01-19,PAYMENT_PENDING,SINGLE_TRAIN,3786,250,0,2025-12-23T23:26:49.421Z,,,0
661,BKG-20251231-Y0FBERII,166,Vadodara,Pune Junction,2026-01-04,PAYMENT_PENDING,SINGLE_TRAIN,2612,745,0,2025-12-16T05:48:35.630Z,,,0
662,BKG-20251231-5OBA1JV2,425,Gwalior,Chennai Central,2025-12-26,CONFIRMED,SINGLE_TRAIN,758,500,0,2025-12-12T23:33:39.373Z,2025-12-12T23:36:32.542Z,,0
663,BKG-20251231-4B8F2VQG,782,Lucknow,Agra Cantt,2026-01-06,CANCELLED,SINGLE_TRAIN,1738,1411,0,2026-01-02T06:38:21.834Z,,2026-01-02T22:05:17.402Z,0
664,BKG-20251231-ITFRW9VQ,143,Indore,Trivandrum Central,2026-01-12,CONFIRMED,SINGLE_TRAIN,2236,1041,0,2025-12-24T00:50:32.596Z,2025-12-24T00:59:54.624Z,,0
665,BKG-20251231-IY02XD7H,890,Visakhapatnam,Udaipur City,2026-01-18,CONFIRMED,SINGLE_TRAIN,2219,1018,0,2025-12-24T23:09:30.669Z,2025-12-24T23:15:31.089Z,,0
666,BKG-20251231-W0X2N5LB,391,New Delhi,Gwalior,2025-12-31,CONFIRMED,SINGLE_TRAIN,1612,609,0,2025-12-19T16:14:35.702Z,2025-12-19T16:24:19.607Z,,0
667,BKG-20251231-4TRT723P,320,Amritsar,Jaipur,2026-01-01,CONFIRMED,SINGLE_TRAIN,2204,924,0,2025-12-06T10:52:49.040Z,2025-12-06T10:59:17.632Z,,0
668,BKG-20251231-M6DGN92V,708,Amritsar,Shri Mata Vaishno Devi,2025-12-30,CONFIRMED,SINGLE_TRAIN,856,1338,0,2025-12-05T22:38:39.566Z,2025-12-05T22:45:37.068Z,,0
669,BKG-20251231-157537SX,283,Agra Cantt,Mumbai CST,2026-01-18,PAYMENT_PENDING,MULTI_TRAIN,825,685,137,2026-01-07T22:43:40.419Z,,,0
670,BKG-20251231-4I0VIFSE,507,Trivandrum Central,New Delhi,2026-01-04,PAYMENT_PENDING,SINGLE_TRAIN,4075,1054,0,2025-12-14T13:24:11.355Z,,,0
671,BKG-20251231-OGKKSNAQ,152,Nagpur,Indore,2025-12-27,CONFIRMED,MULTI_TRAIN,2131,380,122,2025-12-12T14:21:09.111Z,2025-12-12T14:30:30.570Z,,0
672,BKG-20251231-LLLTRQC1,971,Nagpur,Indore,2026-01-28,CONFIRMED,SINGLE_TRAIN,1945,611,0,2026-01-07T07:34:05.217Z,2026-01-07T07:34:05.252Z,,0
673,BKG-20251231-ARHWMU95,180,Hyderabad Deccan,Bhopal Junction,2025-12-31,CANCELLED,SINGLE_TRAIN,737,1228,0,2025-12-18T06:00:15.848Z,,2025-12-19T05:24:06.543Z,0
674,BKG-20251231-5358YYVT,45,Gwalior,New Delhi,2026-01-11,CONFIRMED,SINGLE_TRAIN,4581,1272,0,2025-12-15T17:53:43.082Z,2025-12-15T17:55:31.161Z,,0
675,BKG-20251231-7BF2819D,840,Bhopal Junction,Ernakulam,2026-01-14,CONFIRMED,SINGLE_TRAIN,4026,543,0,2026-01-11T11:11:49.506Z,2026-01-11T11:18:47.422Z,,0
676,BKG-20251231-MBSTIBYA,493,Bhopal Junction,Patna Junction,2025-12-27,CONFIRMED,SINGLE_TRAIN,4127,1435,0,2025-12-12T04:57:21.065Z,2025-12-12T05:01:47.586Z,,0
677,BKG-20251231-6FJ74F8L,366,Bhopal Junction,Bangalore City,2026-01-26,CONFIRMED,SINGLE_TRAIN,4898,639,0,2026-01-16T01:46:49.873Z,2026-01-16T01:54:05.299Z,,0
678,BKG-20251231-1AMHQ2WE,736,Nagpur,Visakhapatnam,2025-12-29,CANCELLED,MULTI_TRAIN,1633,318,81,2025-12-02T02:59:41.657Z,,2025-12-02T04:13:29.374Z,0
679,BKG-20251231-UJQV19OX,777,Hyderabad Deccan,Mumbai CST,2026-01-14,CONFIRMED,MULTI_TRAIN,2389,1035,134,2025-12-18T16:48:13.879Z,2025-12-18T16:54:40.031Z,,0
680,BKG-20251231-Y6PRYSZ0,901,Amritsar,Hyderabad Deccan,2026-01-25,CONFIRMED,SINGLE_TRAIN,2968,706,0,2026-01-09T00:19:04.100Z,2026-01-09T00:23:57.425Z,,0
681,BKG-20251231-WBAMRVMF,488,Visakhapatnam,Nagpur,2026-01-28,PAYMENT_PENDING,SINGLE_TRAIN,808,952,0,2026-01-25T15:27:04.656Z,,,0
682,BKG-20251231-GYRDTC1O,961,Bhopal Junction,Gwalior,2026-01-14,SEATS_BLOCKED,SINGLE_TRAIN,603,601,0,2025-12-17T15:37:21.635Z,,,0
683,BKG-20251231-G34J5KL7,261,Gwalior,Indore,2025-12-23,CONFIRMED,SINGLE_TRAIN,4598,343,0,2025-12-04T03:05:27.725Z,2025-12-04T03:13:28.482Z,,0
684,BKG-20251231-XN7WU2KN,539,Mumbai Central,Indore,2026-01-16,CONFIRMED,SINGLE_TRAIN,4414,1406,0,2025-12-27T03:25:22.305Z,2025-12-27T03:27:44.117Z,,0
685,BKG-20251231-6JCVD11K,973,Vadodara,Bangalore City,2026-01-20,CONFIRMED,MULTI_TRAIN,4256,353,89,2026-01-06T22:46:21.530Z,2026-01-06T22:51:55.878Z,,0
686,BKG-20251231-CWO0FNNN,460,Jaipur,Nagpur,2026-01-26,CANCELLED,SINGLE_TRAIN,3509,749,0,2026-01-16T02:32:18.184Z,,2026-01-16T09:50:31.801Z,0
687,BKG-20251231-RER3C0LT,215,Agra Cantt,Udaipur City,2025-12-30,PAYMENT_PENDING,SINGLE_TRAIN,527,853,0,2025-12-11T11:19:39.152Z,,,0
688,BKG-20251231-9CAGIRTV,522,Howrah,Ernakulam,2026-01-28,CONFIRMED,SINGLE_TRAIN,4985,590,0,2026-01-24T16:20:09.415Z,2026-01-24T16:26:52.380Z,,0
689,BKG-20251231-46Y2J4RW,769,Jaipur,Ahmedabad,2025-12-23,CONFIRMED,SINGLE_TRAIN,805,674,0,2025-11-26T06:06:16.697Z,2025-11-26T06:15:15.561Z,,0
690,BKG-20251231-5GNEC56U,261,Vadodara,Bangalore City,2026-01-04,PAYMENT_FAILED,SINGLE_TRAIN,944,607,0,2025-12-07T22:45:17.114Z,,,0
691,BKG-20251231-OLGFALMT,760,Pune Junction,Chennai Central,2026-01-28,CONFIRMED,SINGLE_TRAIN,1370,1367,0,2026-01-08T06:11:00.511Z,2026-01-08T06:20:52.408Z,,0
692,BKG-20251231-VU95UREO,436,Mumbai CST,Nagpur,2026-01-24,CONFIRMED,SINGLE_TRAIN,2769,464,0,2026-01-02T13:34:25.907Z,2026-01-02T13:39:45.506Z,,0
693,BKG-20251231-R7JMWEJ9,729,Ernakulam,New Delhi,2026-01-15,PAYMENT_PENDING,SINGLE_TRAIN,524,1220,0,2026-01-12T01:00:46.504Z,,,0
694,BKG-20251231-JA142E2H,752,Hyderabad Deccan,Bhopal Junction,2025-12-28,CONFIRMED,SINGLE_TRAIN,2482,1283,0,2025-12-26T16:03:06.980Z,2025-12-26T16:06:05.835Z,,0
695,BKG-20251231-FZQR23UF,485,Trivandrum Central,Hyderabad Deccan,2026-01-25,CANCELLED,SINGLE_TRAIN,1746,1111,0,2026-01-20T20:07:21.514Z,,2026-01-21T14:43:55.157Z,0
696,BKG-20251231-EYNU4WFZ,175,New Delhi,Pune Junction,2026-01-12,PAYMENT_PENDING,SINGLE_TRAIN,4242,249,0,2025-12-29T09:35:27.216Z,,,0
697,BKG-20251231-2S3IFIPI,396,Mumbai Central,Pune Junction,2026-01-19,CONFIRMED,SINGLE_TRAIN,584,248,0,2026-01-16T11:45:59.293Z,2026-01-16T11:46:20.792Z,,0
698,BKG-20251231-DMUVDXE1,203,Ernakulam,Jodhpur,2025-12-25,CONFIRMED,SINGLE_TRAIN,1687,616,0,2025-12-14T21:32:30.187Z,2025-12-14T21:36:05.673Z,,0
699,BKG-20251231-XXEN96OF,201,Bhopal Junction,Vadodara,2025-12-26,CONFIRMED,SINGLE_TRAIN,1083,653,0,2025-12-06T04:45:30.994Z,2025-12-06T04:54:45.908Z,,0
700,BKG-20251231-ASV5SWWD,474,Indore,New Delhi,2026-01-21,CONFIRMED,SINGLE_TRAIN,1891,281,0,2026-01-15T01:28:23.005Z,2026-01-15T01:34:44.284Z,,0
701,BKG-20251231-4M52YRB6,110,Vadodara,Pune Junction,2026-01-04,PAYMENT_FAILED,SINGLE_TRAIN,613,634,0,2025-12-06T15:43:37.200Z,,,0
702,BKG-20251231-NWM7HAD8,395,Gwalior,Ernakulam,2026-01-29,PAYMENT_PENDING,SINGLE_TRAIN,607,972,0,2026-01-23T05:34:11.014Z,,,0
703,BKG-20251231-1L6XEWL2,227,Howrah,Ernakulam,2025-12-19,SEATS_BLOCKED,SINGLE_TRAIN,2455,827,0,2025-12-02T02:52:52.579Z,,,0
704,BKG-20251231-6X3TYMGC,474,Patna Junction,Amritsar,2026-01-03,CANCELLED,SINGLE_TRAIN,3983,1180,0,2025-12-18T04:21:07.211Z,,2025-12-18T09:38:49.401Z,0
705,BKG-20251231-D3NXW5IL,945,Amritsar,Bhopal Junction,2025-12-23,CONFIRMED,SINGLE_TRAIN,2012,304,0,2025-12-01T02:35:29.002Z,2025-12-01T02:42:17.644Z,,0
706,BKG-20251231-D1Q29J25,2,Shri Mata Vaishno Devi,Ernakulam,2026-01-13,CONFIRMED,SINGLE_TRAIN,1926,665,0,2026-01-11T16:43:25.861Z,2026-01-11T16:51:37.319Z,,0
707,BKG-20251231-3J6CIG04,493,Hyderabad Deccan,Mumbai CST,2025-12-29,CONFIRMED,SINGLE_TRAIN,2112,569,0,2025-12-27T13:09:20.864Z,2025-12-27T13:13:48.861Z,,0
708,BKG-20251231-02493MXZ,22,Mumbai Central,Gwalior,2025-12-18,CONFIRMED,SINGLE_TRAIN,1396,1430,0,2025-12-10T14:52:29.263Z,2025-12-10T14:54:43.550Z,,0
709,BKG-20251231-5QCRE12Y,762,Indore,Mumbai CST,2026-01-10,CONFIRMED,SINGLE_TRAIN,1455,1243,0,2025-12-23T12:04:48.561Z,2025-12-23T12:13:36.659Z,,0
710,BKG-20251231-WP2796PF,335,Jaipur,Mumbai CST,2026-01-27,CONFIRMED,SINGLE_TRAIN,2151,551,0,2026-01-02T14:57:21.671Z,2026-01-02T15:05:15.467Z,,0
711,BKG-20251231-XW3KU5RB,755,Bhopal Junction,Jaipur,2025-12-16,SEATS_BLOCKED,SINGLE_TRAIN,2796,1115,0,2025-11-20T10:39:24.273Z,,,0
712,BKG-20251231-HJVCRGQB,565,Bhopal Junction,New Delhi,2025-12-26,PAYMENT_PENDING,SINGLE_TRAIN,3326,1303,0,2025-12-07T13:50:03.083Z,,,0
713,BKG-20251231-CHX3HM7O,667,Amritsar,Jaipur,2025-12-29,CONFIRMED,SINGLE_TRAIN,4032,910,0,2025-12-13T14:59:44.449Z,2025-12-13T15:08:48.464Z,,0
714,BKG-20251231-ABF6C4G6,77,Agra Cantt,Amritsar,2026-01-12,CONFIRMED,SINGLE_TRAIN,2561,899,0,2025-12-31T04:42:13.931Z,2025-12-31T04:48:11.284Z,,0
715,BKG-20251231-UIYX9YSY,367,Ernakulam,Amritsar,2026-01-25,SEATS_BLOCKED,SINGLE_TRAIN,2657,359,0,2026-01-25T15:27:48.409Z,,,0
716,BKG-20251231-VT1QDVBR,79,Hyderabad Deccan,Lucknow,2025-12-20,SEATS_BLOCKED,SINGLE_TRAIN,1606,1227,0,2025-12-11T20:46:57.580Z,,,0
717,BKG-20251231-I8L3S55Y,96,Bangalore City,Hyderabad Deccan,2025-12-26,CONFIRMED,SINGLE_TRAIN,2215,1423,0,2025-11-29T15:45:39.188Z,2025-11-29T15:46:54.786Z,,0
718,BKG-20251231-GBNSZ2AY,413,Agra Cantt,Hyderabad Deccan,2026-01-29,PAYMENT_PENDING,SINGLE_TRAIN,3730,794,0,2026-01-29T19:23:08.751Z,,,0
719,BKG-20251231-Z85UAHIG,121,Hyderabad Deccan,Bhopal Junction,2026-01-04,CONFIRMED,SINGLE_TRAIN,3119,535,0,2025-12-27T13:05:48.655Z,2025-12-27T13:07:39.500Z,,0
720,BKG-20251231-3U3BMU97,457,Howrah,Bhopal Junction,2026-01-02,CONFIRMED,SINGLE_TRAIN,1337,953,0,2025-12-29T02:39:19.095Z,2025-12-29T02:40:19.791Z,,0
721,BKG-20251231-0V2DR60U,109,Indore,Ahmedabad,2025-12-22,PAYMENT_PENDING,MULTI_TRAIN,3716,1199,172,2025-12-05T23:14:56.878Z,,,0
722,BKG-20251231-FWGVY9W9,338,Shri Mata Vaishno Devi,Nagpur,2026-01-29,CONFIRMED,SINGLE_TRAIN,3437,1261,0,2026-01-26T08:32:48.279Z,2026-01-26T08:35:20.877Z,,0
723,BKG-20251231-OC41GLOC,450,Bhopal Junction,Pune Junction,2026-01-14,SEATS_BLOCKED,SINGLE_TRAIN,4465,1365,0,2025-12-24T10:31:19.151Z,,,0
724,BKG-20251231-M4P6LR1N,938,Udaipur City,Shri Mata Vaishno Devi,2026-01-22,CANCELLED,SINGLE_TRAIN,1962,1150,0,2026-01-09T03:43:36.045Z,,2026-01-09T05:35:38.394Z,0
725,BKG-20251231-T75EXJ71,851,Udaipur City,Indore,2026-01-06,CONFIRMED,SINGLE_TRAIN,3090,557,0,2026-01-04T22:30:12.489Z,2026-01-04T22:35:24.885Z,,0
726,BKG-20251231-8HNGX7ZM,981,Mumbai CST,Indore,2026-01-26,CONFIRMED,SINGLE_TRAIN,4873,919,0,2026-01-09T08:28:04.210Z,2026-01-09T08:29:19.331Z,,0
727,BKG-20251231-IVFP9ZON,324,Nagpur,Indore,2026-01-15,CONFIRMED,SINGLE_TRAIN,1196,996,0,2026-01-07T14:30:40.066Z,2026-01-07T14:34:34.099Z,,0
728,BKG-20251231-TBP2VU3C,166,Shri Mata Vaishno Devi,Lucknow,2026-01-27,PAYMENT_PENDING,SINGLE_TRAIN,3134,756,0,2026-01-23T06:37:57.303Z,,,0
729,BKG-20251231-FLFW107C,237,Gwalior,Amritsar,2026-01-15,PAYMENT_PENDING,SINGLE_TRAIN,711,628,0,2025-12-21T21:46:16.100Z,,,0
730,BKG-20251231-X9XYM1J3,932,Hyderabad Deccan,New Delhi,2025-12-17,CONFIRMED,SINGLE_TRAIN,2813,374,0,2025-11-29T06:46:27.935Z,2025-11-29T06:50:41.255Z,,0
731,BKG-20251231-LH6BCAL0,666,Vadodara,Nagpur,2026-01-29,PAYMENT_PENDING,SINGLE_TRAIN,2497,1331,0,2026-01-11T17:48:34.405Z,,,0
732,BKG-20251231-ZM9DP32O,31,Amritsar,Ernakulam,2025-12-22,CONFIRMED,SINGLE_TRAIN,4081,435,0,2025-12-21T23:31:29.652Z,2025-12-21T23:34:27.979Z,,0
733,BKG-20251231-1EGKZA6O,424,Bangalore City,New Delhi,2025-12-19,CONFIRMED,SINGLE_TRAIN,1499,403,0,2025-12-07T12:18:50.459Z,2025-12-07T12:20:28.042Z,,0
734,BKG-20251231-7TXT8MHI,345,Jodhpur,Jaipur,2026-01-18,PAYMENT_PENDING,SINGLE_TRAIN,1538,283,0,2026-01-06T05:19:22.455Z,,,0
735,BKG-20251231-LCGZQSJG,999,New Delhi,Pune Junction,2025-12-16,PAYMENT_PENDING,SINGLE_TRAIN,3479,369,0,2025-12-04T10:32:19.802Z,,,0
736,BKG-20251231-KW71RH10,281,Jaipur,Udaipur City,2025-12-19,CONFIRMED,SINGLE_TRAIN,2470,295,0,2025-12-10T23:27:05.398Z,2025-12-10T23:28:00.391Z,,0
737,BKG-20251231-1CS1ITJR,485,Patna Junction,Trivandrum Central,2026-01-01,PAYMENT_PENDING,SINGLE_TRAIN,509,793,0,2025-12-28T02:02:45.776Z,,,0
738,BKG-20251231-3PX23R3W,81,Mumbai CST,Trivandrum Central,2026-01-26,CONFIRMED,SINGLE_TRAIN,1877,1435,0,2026-01-07T09:24:06.315Z,2026-01-07T09:27:02.803Z,,0
739,BKG-20251231-VEKBA8J5,221,Udaipur City,Chennai Central,2025-12-27,CONFIRMED,SINGLE_TRAIN,1418,722,0,2025-12-19T04:20:46.784Z,2025-12-19T04:21:53.302Z,,0
740,BKG-20251231-COUQRARG,244,Amritsar,Ernakulam,2026-01-11,CONFIRMED,SINGLE_TRAIN,2870,1009,0,2025-12-17T14:51:16.486Z,2025-12-17T14:52:08.875Z,,0
741,BKG-20251231-VFN9SVWG,732,Chennai Central,Ernakulam,2026-01-02,PAYMENT_PENDING,SINGLE_TRAIN,1895,610,0,2025-12-17T07:01:20.382Z,,,0
742,BKG-20251231-X94F8RX2,93,Ahmedabad,Patna Junction,2025-12-23,SEATS_BLOCKED,SINGLE_TRAIN,2499,359,0,2025-12-08T11:36:24.590Z,,,0
743,BKG-20251231-57G7A33G,685,Bhopal Junction,Bangalore City,2026-01-27,CONFIRMED,SINGLE_TRAIN,1526,271,0,2026-01-01T06:48:31.993Z,2026-01-01T06:57:06.078Z,,0
744,BKG-20251231-92QVTWGZ,773,Visakhapatnam,Udaipur City,2026-01-23,PAYMENT_PENDING,MULTI_TRAIN,4637,410,115,2026-01-11T23:05:19.759Z,,,0
745,BKG-20251231-QZXKX1P7,456,Ernakulam,New Delhi,2026-01-14,CONFIRMED,SINGLE_TRAIN,520,299,0,2026-01-09T00:35:20.235Z,2026-01-09T00:39:17.502Z,,0
746,BKG-20251231-S11ETU1J,748,Jodhpur,Amritsar,2025-12-24,CONFIRMED,SINGLE_TRAIN,3721,1318,0,2025-12-14T12:47:59.912Z,2025-12-14T12:51:34.897Z,,0
747,BKG-20251231-JJ6ZY97Y,635,Indore,Visakhapatnam,2026-01-20,CONFIRMED,SINGLE_TRAIN,3038,633,0,2026-01-19T20:20:52.140Z,2026-01-19T20:28:08.850Z,,0
748,BKG-20251231-3L7C9NS9,441,Jodhpur,Nagpur,2026-01-06,CANCELLED,SINGLE_TRAIN,4574,1061,0,2025-12-23T09:12:05.472Z,,2025-12-24T03:11:22.474Z,0
749,BKG-20251231-HJWTA0E9,678,Ahmedabad,Udaipur City,2026-01-25,SEATS_BLOCKED,MULTI_TRAIN,2391,622,60,2026-01-01T08:28:49.384Z,,,0
750,BKG-20251231-TM3XDO49,313,Shri Mata Vaishno Devi,Jodhpur,2026-01-07,CONFIRMED,SINGLE_TRAIN,1475,1183,0,2025-12-25T00:19:37.121Z,2025-12-25T00:20:19.840Z,,0
751,BKG-20251231-88ZRE80Z,219,Patna Junction,Agra Cantt,2026-01-19,CONFIRMED,SINGLE_TRAIN,2990,831,0,2025-12-22T14:57:41.975Z,2025-12-22T15:01:52.456Z,,0
752,BKG-20251231-VHZYYGIJ,834,New Delhi,Visakhapatnam,2026-01-06,CONFIRMED,SINGLE_TRAIN,1563,1325,0,2025-12-31T08:34:29.479Z,2025-12-31T08:39:44.758Z,,0
753,BKG-20251231-9HC5GX6O,544,Udaipur City,Jaipur,2026-01-10,PAYMENT_FAILED,SINGLE_TRAIN,1929,1221,0,2026-01-02T16:40:20.140Z,,,0
754,BKG-20251231-W7I8U9N3,359,Patna Junction,Jodhpur,2026-01-27,PAYMENT_PENDING,SINGLE_TRAIN,3370,1317,0,2025-12-31T18:38:26.206Z,,,0
755,BKG-20251231-4P50HHPQ,544,Patna Junction,Vadodara,2025-12-18,CONFIRMED,SINGLE_TRAIN,1155,834,0,2025-11-19T05:01:36.430Z,2025-11-19T05:10:58.082Z,,0
756,BKG-20251231-W1NJH6QO,229,Lucknow,Bhopal Junction,2026-01-27,CONFIRMED,SINGLE_TRAIN,4999,983,0,2026-01-16T20:00:09.526Z,2026-01-16T20:09:52.714Z,,0
757,BKG-20251231-OABUC95X,749,Trivandrum Central,Shri Mata Vaishno Devi,2026-01-14,CONFIRMED,SINGLE_TRAIN,4802,367,0,2025-12-17T16:23:35.739Z,2025-12-17T16:32:02.930Z,,0
758,BKG-20251231-9RFIEYO0,792,Ernakulam,Udaipur City,2025-12-22,CONFIRMED,SINGLE_TRAIN,924,1013,0,2025-12-12T20:19:22.804Z,2025-12-12T20:29:09.611Z,,0
759,BKG-20251231-PVTJSQZD,298,Udaipur City,Pune Junction,2026-01-04,PAYMENT_PENDING,SINGLE_TRAIN,770,345,0,2026-01-02T22:30:30.759Z,,,0
760,BKG-20251231-BTNZ7LXE,599,Ahmedabad,Mumbai CST,2025-12-28,CONFIRMED,SINGLE_TRAIN,2773,570,0,2025-12-01T06:41:25.104Z,2025-12-01T06:47:59.962Z,,0
